,title,artist,af_score,review_date,pf_score,best_new_music,author,pub_date,id,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,date
632,too,fidlar,4.0,2015-09-11,5.8,0.0,zach kelly,2015-09-11,5AX8bgXH4KsIiOOXs4wyB6,211496.33333333334,25.666666666666668,0.4663333333333333,0.08339458333333333,0.8994166666666666,0.18266754166666666,0.273825,-2.970833333333333,0.08915833333333334,1441324800.0
633,too bright,perfume genius,8.0,2014-10-03,8.5,1.0,brandon stosuy,2014-09-23,0GUt4wobSQLDCfDM4AEc31,181248.27272727274,16.818181818181817,0.34809090909090906,0.7396363636363635,0.3309727272727273,0.3568906109090909,0.18253636363636366,-11.227454545454545,0.03974545454545454,1411430400.0
634,total life forever,foals,4.0,2010-06-12,7.6,0.0,david bevan,2010-05-20,5Vtuv8sBTytGJ1YdYWfmko,275090.54545454547,9.090909090909092,0.491,0.15858818181818182,0.7093636363636363,0.3987937363636363,0.13199090909090908,-8.232545454545454,0.046609090909090906,1276560000.0
635,total loss,how to dress well,6.0,2012-09-21,8.4,1.0,ian cohen,2012-09-20,1HYA1ULm5swzoFO6oBHsns,230891.36363636365,0.0,0.46772727272727277,0.6614,0.4127272727272727,0.16109438181818184,0.13174545454545453,-11.672454545454544,0.06508181818181819,1347926400.0
636,tramp,sharon van etten,7.0,2012-02-09,7.9,0.0,rachael maddux,2012-01-31,1StZHZ13mdQcQPG8QQjndF,231953.0,34.083333333333336,0.32183333333333336,0.454308,0.41429166666666667,0.0012018825,0.14849166666666666,-8.093916666666667,0.031433333333333334,1328572800.0
637,transcendental youth,the mountain goats,7.0,2012-10-10,7.8,0.0,lindsay zoladz,2012-10-02,2vMDT0w6SmVWmQESF9Hj5Y,195634.75,18.75,0.61775,0.233595,0.5384166666666667,0.2720425,0.14485,-10.537583333333332,0.044675,1349395200.0
638,transgender dysphoria blues,against me!,5.0,2014-01-21,7.5,0.0,jeremy d. larson,2014-01-24,4MuH5XuLZFuDc6kB2CSapu,172666.3,40.4,0.395,0.024571892,0.9128000000000001,0.058033849000000005,0.27199999999999996,-3.893,0.07403,1390262400.0
639,transit transit,autolux,6.0,2010-08-12,5.4,0.0,ian cohen,2010-08-10,38wsYo0RLncPj1U2vCQr3M,252801.0,11.0,0.49660000000000004,0.24860600000000002,0.6673,0.505051,0.22440000000000002,-8.880700000000001,0.04129,1280793600.0
640,trap lord,a$ap ferg,7.0,2013-08-28,7.5,0.0,corban goble,2013-08-22,3smlfAmejcKMmAPg1G2Kki,236550.38461538462,45.38461538461539,0.7522307692307693,0.16709538461538462,0.7282307692307692,0.00029769230769230773,0.3155076923076923,-6.091384615384616,0.16776153846153846,1376870400.0
641,treats,sleigh bells,3.0,2010-05-19,8.7,1.0,mark richardson,2010-05-14,1IWkF6zpOq73txmrYpljIT,175078.45454545456,38.18181818181818,0.4578181818181818,0.019466,0.8289090909090909,0.17341691454545452,0.1853818181818182,-4.338090909090909,0.09771818181818182,1275350400.0
642,tripper,hella,6.0,2011-09-01,6.0,0.0,aaron leitko,2011-09-12,0hO63UQyDQqhPTip3rZyaL,237770.8,17.8,0.2703,0.00038332,0.9882,0.8727,0.23349999999999999,-1.6931,0.17123,1314662400.0
643,trouble in paradise,la roux,8.0,2014-07-21,6.5,0.0,mike powell,2014-07-23,5RDoYTf4YYNQby1ECCwR2C,282307.0,39.55555555555556,0.6702222222222223,0.02218577777777778,0.616111111111111,0.02248577777777778,0.17052222222222221,-7.991,0.03692222222222222,1388534400.0
644,trouble will find me,the national,4.0,2013-05-21,8.4,1.0,ian cohen,2013-05-21,4OI9hKTm1QMRQunqHCfSSL,254411.3076923077,52.38461538461539,0.4870769230769231,0.5572307692307692,0.6087692307692307,0.2794066984615384,0.1126,-8.806307692307692,0.04648461538461539,1369008000.0
645,true romance,charli xcx,3.0,2013-05-13,8.3,1.0,marc hogan,2013-04-25,5t7Bn5XfE7yj2rqydVq0Ue,217452.76923076922,29.46153846153846,0.5026153846153846,0.023074607692307694,0.8505384615384616,0.13741946153846155,0.19742307692307692,-4.619769230769231,0.07275384615384616,1365724800.0
646,turn blue,the black keys,4.0,2014-05-14,5.8,0.0,larry fitzmaurice,2014-05-13,6TvxpBzf9c8H1fsrAaQ8t3,246453.0,50.54545454545455,0.49854545454545457,0.09477000000000001,0.6568181818181819,0.14602882272727274,0.13494545454545454,-7.254454545454546,0.03433636363636364,1399593600.0
647,ufabulum,squarepusher,6.0,2012-05-15,6.3,0.0,jess harvell,2012-05-18,3NrmqdqrCUNkMMrwtcPsd5,309059.6,2.1,0.45220000000000005,0.13738,0.74608,0.32654479,0.16314,-8.7812,0.27247,1336953600.0
648,ultima ii massage,tobacco,8.0,2014-05-23,6.9,0.0,jonah bromwich,2014-05-21,4BBxAB26ofkXvBmlatzTpW,166506.9375,19.0625,0.4534375,0.281409375,0.60359375,0.5324973875,0.25685,-7.234624999999999,0.13153125,1399939200.0
649,ultimate care ii,matmos,8.0,2016-02-25,7.8,0.0,chris randle,2016-02-18,6rUhZEo1ZpJTAc5ssoa0ju,254085.66666666666,11.666666666666666,0.5834444444444444,0.04979,0.5407777777777778,0.4055392222222223,0.2188222222222222,-18.150111111111112,0.15536666666666668,1455840000.0
650,ultraviolence,lana del rey,2.0,2014-06-16,7.1,0.0,mark richardson,2014-06-16,78KtSyGocoTvmcgw1lUHp4,277213.06666666665,41.46666666666667,0.37793333333333334,0.4435,0.5318666666666666,0.03926922333333334,0.16071333333333332,-7.536266666666666,0.038693333333333337,1388534400.0
651,universal themes,sun kil moon,6.0,2015-06-09,6.0,0.0,mark richardson,2015-06-10,1cTJKxncIe5kVOn4dz8D5S,526609.75,9.625,0.542125,0.782625,0.255875,0.0165111175,0.1112125,-15.049875,0.08913750000000001,1433203200.0
652,unknown memory,yung lean,4.0,2014-09-22,3.6,0.0,jonah bromwich,2014-09-24,2tKxjvmkxcMWzVmNhsaX02,193691.0,44.69230769230769,0.5731538461538462,0.2410153846153846,0.5916153846153847,0.13865184076923076,0.20564615384615384,-9.206538461538461,0.12437692307692308,1414022400.0
653,unknown rooms: a collection of acoustic songs,chelsea wolfe,7.0,2012-10-26,7.7,0.0,jayson greene,2012-10-17,6CL2rdgPpUEXwWsNjexAZ5,178947.63636363635,32.27272727272727,0.36690909090909085,0.6461181818181818,0.29445454545454547,0.22730011454545454,0.17730909090909092,-13.821545454545456,0.034981818181818176,1350345600.0
654,unlearn,fergus & geronimo,8.0,2011-01-21,7.2,0.0,larry fitzmaurice,2011-01-24,7K5a4JPaeI7zE2JfQ6BTUk,163654.27272727274,4.636363636363637,0.40609090909090906,0.2814272727272727,0.6504545454545455,0.30078336363636365,0.23593636363636364,-8.764,0.048790909090909086,1295308800.0
655,unsound,mission of burma,6.0,2012-07-20,7.7,0.0,marc masters,2012-07-11,4LY0WgnGiRhhfVJYO4tyKO,188342.72727272726,1.5454545454545454,0.33245454545454545,0.0013939718181818182,0.9417272727272727,0.24599407272727272,0.18938181818181815,-5.231,0.0972090909090909,1341792000.0
656,until the quiet comes,flying lotus,7.0,2012-09-29,8.5,1.0,mark richardson,2012-10-01,40aG9ahuLnAv96yoFG75Uy,156056.11111111112,30.833333333333332,0.4517777777777778,0.3740397222222222,0.6118333333333333,0.5613766666666666,0.2011277777777778,-8.907111111111112,0.13255,1349049600.0
657,v,wavves,4.0,2015-10-07,6.5,0.0,jeremy gordon,2015-10-05,592d2gtYO83FF8awSzrQZE,170942.72727272726,31.454545454545453,0.40863636363636363,0.008643821818181819,0.9180909090909091,0.00010576636363636363,0.2100818181818182,-4.704545454545454,0.06496363636363636,1443744000.0
658,vapor city,machinedrum,7.0,2013-09-23,7.8,0.0,nate patrin,2013-10-01,52sjzzH6KtuhXi1jEc3LVx,318370.2,24.3,0.5032,0.185313,0.7115,0.6994,0.10689,-10.0432,0.11091999999999999,1380499200.0
659,vega intl. night school,neon indian,7.0,2015-10-20,8.6,1.0,ian cohen,2015-10-14,3z8uIq595pU83Mms7r8w2d,220653.2142857143,11.714285714285714,0.606,0.08905928571428572,0.8561428571428572,0.09739873571428571,0.47500000000000003,-5.745214285714286,0.16840714285714284,1444953600.0
660,vertikal,cult of luna,5.0,2013-01-21,6.8,0.0,grayson currin,2013-02-11,42gzKaEcCeqH0QaC2gEutv,437221.8888888889,12.444444444444445,0.3507777777777778,0.25477866666666665,0.5162433333333333,0.6546555555555555,0.15672222222222223,-12.572333333333333,0.044611111111111115,1359417600.0
661,views,drake,4.0,2016-05-02,6.8,0.0,ryan dombal,2016-05-02,40GMAhriYJRO1rsY4YdrZb,243774.25,67.45,0.67195,0.11878364999999999,0.5232,0.0002678585,0.20779999999999998,-8.92755,0.15728,1462492800.0
662,virgins,tim hecker,9.0,2013-10-16,8.3,1.0,mike powell,2013-10-15,2v5w7kFTvULw4d5jHtWhA6,244512.0,7.333333333333333,0.21830000000000002,0.474805,0.4628666666666667,0.77625,0.2775,-14.765333333333333,0.04981666666666667,1381795200.0
663,visions,grimes,5.0,2012-02-20,8.5,1.0,lindsay zoladz,2012-02-17,55MRQXZHjldacWC1UamkDX,213894.73333333334,3.1333333333333333,0.6916,0.15872947333333334,0.6279333333333333,0.3946039533333333,0.14739333333333335,-9.090666666666667,0.062259999999999996,1331510400.0
664,w,planningtorock,2.0,2011-06-04,6.7,0.0,matthew perpetua,2011-06-03,6DPXvriqJ4VDj3roPdeCZD,256116.33333333334,0.0,0.6145833333333334,0.46658333333333335,0.5571833333333334,0.13694583333333335,0.15675,-8.050416666666667,0.04779166666666667,1306195200.0
665,w h o k i l l,tune-yards,7.0,2011-04-21,8.8,1.0,matthew perpetua,2011-04-18,6I47QKFJZxYxsyaL50P1lJ,252108.38461538462,0.23076923076923078,0.7083846153846154,0.44097692307692304,0.5633846153846154,0.07741312307692308,0.2912692307692308,-8.583846153846155,0.08042307692307692,1303862400.0
666,waiting for something to happen,veronica falls,6.0,2013-02-13,7.5,0.0,lindsay zoladz,2013-02-12,3jtvAZXAzNnEMrAsRAr1lJ,170688.92307692306,10.076923076923077,0.36946153846153845,0.18360484615384615,0.7866153846153845,0.4705784615384615,0.17662307692307694,-6.943692307692308,0.0361,1360627200.0
667,wakin on a pretty daze,kurt vile,8.0,2013-04-19,8.5,1.0,jayson greene,2013-04-10,3BSEZLnzVW6QEX12wcKdFi,377377.9090909091,37.18181818181818,0.4572727272727272,0.16502272727272727,0.7649999999999999,0.48547727272727276,0.19063636363636363,-7.242181818181819,0.0412,1365379200.0
668,want,wreck and reference,6.0,2014-07-07,7.7,0.0,andy o'connor,2014-07-17,23hEE9bNc75jFSqUKtMgPO,193130.54545454544,5.909090909090909,0.2766909090909091,0.13871618181818182,0.5427272727272728,0.39280079090909087,0.2183090909090909,-8.837090909090909,0.052636363636363634,1402358400.0
669,watching movies with the sound off,mac miller,6.0,2013-06-22,7.0,0.0,craig jenkins,2013-06-24,3ZNMAkjR6M4T0r6Of6jC08,233111.0625,38.5,0.5413125,0.29785625,0.675875,0.0013783474999999998,0.2479375,-6.7980625,0.23469375,1371513600.0
670,wave[s],mick jenkins,6.0,2015-08-17,7.6,0.0,david drake,2015-08-21,5yXvXFTwuqoAHFuPeliqvZ,190133.88888888888,30.77777777777778,0.5614444444444444,0.07853333333333333,0.7337777777777778,0.0013721666666666665,0.1802666666666667,-4.437888888888889,0.27544444444444444,1440115200.0
671,we are the 21st century ambassadors of peace & magic,foxygen,8.0,2013-01-16,8.4,1.0,jayson greene,2013-01-22,7FfiN9ztbjLNPWhuhFHaWf,245783.22222222222,41.888888888888886,0.41200000000000003,0.3201111111111111,0.7558888888888888,0.24183177777777778,0.16673333333333332,-7.484888888888889,0.04535555555555556,1358812800.0
672,we got it from here... thank you 4 your service,a tribe called quest,9.0,2016-11-21,9.0,1.0,kris ex,2016-11-17,3WvQpufOsPzkZvcSuynCf3,226745.0625,45.1875,0.69825,0.25907437499999997,0.656375,0.00630921375,0.2538625,-6.4808125,0.23928125,1478822400.0
673,what did you expect from the vaccines?,the vaccines,6.0,2011-04-08,6.2,0.0,marc hogan,2011-05-31,2T0iwqVWzr4Y63x4kKO5DW,178117.0,47.916666666666664,0.38599999999999995,0.08355984166666668,0.77025,0.12538849166666666,0.24040833333333333,-5.8293333333333335,0.04576666666666667,1300060800.0
674,what for?,toro y moi,7.0,2015-04-24,6.6,0.0,ian cohen,2015-04-07,6FcMzi4xflGDLfFXRkOLes,220318.5,31.8,0.49470000000000003,0.0433064,0.7163999999999999,0.07768763000000001,0.22842,-5.662599999999999,0.03491,1428364800.0
675,what went down,foals,5.0,2015-09-03,6.7,0.0,ian cohen,2015-09-02,0RyCpIKlCV0kgEuzrmp73O,292746.8888888889,44.22222222222222,0.48594444444444446,0.30726944444444443,0.651,0.45002888888888887,0.21655,-8.095888888888888,0.04410555555555555,1440720000.0
676,when fish ride bicycles,the cool kids,4.0,2011-07-19,6.9,0.0,tom breihan,2011-07-19,1YIRFdYud9ZmUo4PG5cOqU,216482.36363636365,22.272727272727273,0.6704545454545454,0.1582909090909091,0.6802727272727273,0.0003758727272727273,0.12917272727272727,-6.649272727272727,0.25830909090909093,1313971200.0
677,when it's dark out,g-eazy,4.0,2015-12-11,6.7,0.0,sheldon pearce,2015-12-10,09Q3WwGYsQe5ognkvVkmCu,216101.5294117647,54.529411764705884,0.6204705882352941,0.10870441176470588,0.5877058823529412,0.0007043317647058824,0.1919,-9.141,0.21768235294117647,1449187200.0
678,white men are black men too,young fathers,8.0,2015-04-07,6.8,0.0,jia tolentino,2015-04-09,3xtwcBeltPMO0I4PnDfV0k,194818.5,30.416666666666668,0.4945833333333333,0.06985316666666667,0.8313333333333333,0.150694665,0.38976666666666665,-2.8364999999999996,0.086675,1428278400.0
679,white wilderness,john vanderslice,6.0,2011-02-03,7.2,0.0,joe tangari,2011-01-28,4yxFUmKjbvpDKyGiRu4Bx3,210424.77777777778,3.6666666666666665,0.461,0.5773333333333333,0.3620333333333333,0.15082173333333335,0.19855555555555557,-13.843222222222222,0.04092222222222222,1295913600.0
680,white women,chromeo,5.0,2014-05-22,7.6,0.0,jordan sargent,2014-05-14,1rqJZhedmCFNbaoTRQz9Zj,267339.6666666667,35.583333333333336,0.7436666666666666,0.21635249999999998,0.7245833333333334,0.059726499999999995,0.13049166666666667,-6.291333333333333,0.06276666666666667,1399852800.0
681,why do the heathen rage?,the soft pink truth,7.0,2014-06-23,8.2,0.0,grayson haver currin,2014-06-20,7uNcmjJCceIIO3N4qH6q4L,238461.0,4.1,0.6349,0.078186,0.77,0.36675,0.18475,-9.0027,0.18344,1402963200.0
682,widowmaker,dragged into sunlight,6.0,2012-12-05,6.2,0.0,grayson currin,2012-12-03,2V5dCeetUDfMJdQH0ExA32,796518.3333333334,14.0,0.225,0.21103683666666664,0.5983333333333333,0.8203333333333332,0.3516666666666666,-11.075333333333333,0.105,1351641600.0
683,wild smile,suckers,7.0,2010-06-08,7.7,0.0,david bevan,2010-06-14,0QZIMRFiqQFoNbznS5enkn,266432.36363636365,8.636363636363637,0.451,0.022439272727272728,0.7478181818181819,0.1517127727272727,0.1982909090909091,-5.242727272727273,0.036736363636363636,1275955200.0
684,wild water kingdom,heems,5.0,2012-11-29,7.2,0.0,jonah bromwich,2012-11-20,5GOo2Xk33SMeP05fZZirfz,214787.3125,5.75,0.561625,0.20431875,0.6954375,0.00799403875,0.18316875,-8.07575,0.24008125,1352851200.0
685,wilderness heart,black mountain,6.0,2010-09-21,7.4,0.0,stuart berman,2010-09-09,19zI1pAARSE3rV72vWX9Ak,257226.1,23.2,0.43920000000000003,0.08141378,0.6514,0.01125162,0.16654,-7.2398,0.03397,1284422400.0
686,wildflower,the avalanches,7.0,2016-07-08,8.5,1.0,mark richardson,2016-07-08,0j0djiGxLnBiW7meVc2PER,174986.9090909091,37.27272727272727,0.4818181818181818,0.5001,0.6952272727272727,0.23551244545454544,0.5292181818181818,-9.974045454545454,0.09023636363636364,1467936000.0
687,wildheart,miguel,5.0,2015-07-06,8.9,1.0,anupa mistry,2015-07-01,5qbbf73MLOCXWvpf0lFmOB,214715.53846153847,0.0,0.6058461538461539,0.22675061538461538,0.6086923076923078,0.015026566923076924,0.29523076923076924,-6.631384615384615,0.07071538461538461,1438214400.0
688,with love,zomby,5.0,2013-06-21,7.9,0.0,andrew gaerig,2013-06-19,2e2V7HFyfnqIAU21HXo310,145564.51515151514,8.545454545454545,0.6333636363636364,0.07895865121212121,0.6127575757575757,0.5887466039393939,0.17006666666666664,-8.992727272727272,0.05756060606060606,1371427200.0
689,within and without,washed out,6.0,2011-07-12,8.3,1.0,brandon soderberg,2011-07-11,7bgoDV3tAhzkBr93WenyXr,253249.18181818182,14.090909090909092,0.4729090909090909,0.15640454545454546,0.5881818181818181,0.6646818181818182,0.1726909090909091,-15.099272727272727,0.05307272727272727,1310688000.0
690,wixiw,liars,7.0,2012-06-07,7.8,0.0,larry fitzmaurice,2012-06-04,3ML5dQEdtRzUAAeNIiHdVG,235195.9090909091,13.636363636363637,0.5607272727272727,0.42050909090909094,0.5959090909090908,0.6958736363636363,0.21281818181818182,-10.328909090909091,0.044918181818181815,1380585600.0
691,woman,justice,5.0,2016-11-23,5.2,0.0,mehan jayasuriya,2016-11-29,23EaoI8dXfDGfxF54sd1DP,325459.5,40.7,0.47779999999999995,0.01894189,0.6926,0.18660291299999998,0.20888,-5.9745,0.03775,1479427200.0
692,woman,rhye,6.0,2013-03-19,8.5,1.0,miles raymer,2013-03-05,5NeJhbRb8DMgxr7CltOR5G,225814.16666666666,12.416666666666666,0.5921666666666666,0.7411666666666666,0.38158333333333333,0.2237775,0.15616666666666668,-12.15525,0.043941666666666664,1356998400.0
693,wonder where we land,sbtrkt,5.0,2014-10-08,5.5,0.0,nate patrin,2014-10-09,78e7BYsTYok3QEQyvWbhqb,166696.33333333334,7.190476190476191,0.565047619047619,0.2842719047619048,0.5326190476190477,0.2596923504761905,0.17429999999999998,-9.898857142857143,0.08800476190476189,1412640000.0
694,world music,goat,5.0,2012-11-19,8.1,0.0,grayson currin,2012-10-26,6E80uDKNQDGjggp5isU2Mb,247912.33333333334,32.22222222222222,0.3806666666666667,0.128582,0.846,0.588741111111111,0.18852222222222223,-3.7287777777777773,0.06142222222222222,1345420800.0
695,"world, you need a change of mind",kindness,7.0,2012-04-10,6.4,0.0,mark richardson,2012-05-03,1rUvLnZAhuwz2Gm2kWZ33u,246813.0,8.1,0.616,0.1309661,0.64,0.21191295000000002,0.1487,-8.9452,0.04857,1332115200.0
696,worlds,porter robinson,5.0,2014-08-11,6.9,0.0,larry fitzmaurice,2014-08-11,7AJPV0L05IyIBid97AvwVD,289517.75,52.5,0.46208333333333335,0.14264416666666666,0.5786666666666667,0.140541245,0.13615833333333333,-5.894166666666667,0.052475,1407801600.0
697,wreck,unsane,7.0,2012-03-23,7.6,0.0,hank shteamer,2012-03-19,3N3vFZltoPW3O7ZLCuleoy,246861.1,6.7,0.2529,0.00091588,0.9305,0.59925,0.27426000000000006,-4.6265,0.07183999999999999,1332201600.0
698,years past matter,krallice,8.0,2012-09-13,8.2,0.0,grayson currin,2012-08-28,5pnUhJJEGMRlqxVZ0TiGMH,606657.3333333334,13.0,0.13371666666666668,4.7749999999999995e-05,0.6693250000000001,0.809,0.32021666666666665,-11.013333333333334,0.06315,1345852800.0
699,yeezus,kanye west,5.0,2013-06-18,9.5,1.0,ryan dombal,2013-06-18,7D2NdGvBHIavgLhmcwhluK,240462.3,67.5,0.5151,0.18412,0.5891,8.962799999999999e-05,0.15158,-5.4181,0.18007,1371513600.0
700,yes lawd!,nxworries,7.0,2016-10-17,8.2,1.0,jonah bromwich,2016-10-18,0gpxUkqSnLwD50aaRir6jH,154681.0,46.05263157894737,0.5553684210526315,0.29283157894736844,0.6842105263157895,0.005108263684210527,0.27389473684210525,-7.8560526315789465,0.23707894736842106,1477008000.0
701,yessir whatever,quasimoto,7.0,2013-05-30,7.4,0.0,nate patrin,2013-06-18,6jnkEgtcxePHtbay62bota,164808.66666666666,42.166666666666664,0.6919166666666667,0.20119666666666666,0.611,0.002155529166666667,0.13772500000000001,-8.631416666666667,0.37916666666666665,1371513600.0
702,ygg huur,krallice,6.0,2015-09-03,8.2,0.0,grayson haver currin,2015-08-06,0hQQ792F9BFukt4QB3fgxK,355258.8333333333,6.166666666666667,0.1476,2.4766666666666665e-06,0.7718333333333334,0.7393333333333333,0.21123333333333336,-9.410333333333332,0.08088333333333333,1438819200.0
703,you are all i see,active child,6.0,2011-08-23,7.2,0.0,brian howe,2011-08-26,3UXyjlBoWNAuIVq2vNCXBe,252576.375,18.5,0.4384375,0.249215625,0.5569375,0.1877601875,0.13350625,-9.9133125,0.038725,1314057600.0
704,you will never be one of us,nails,8.0,2016-06-21,7.8,0.0,colin joyce,2016-06-18,0mcy7rGwHhNsPQTaNbvaac,130842.5,38.5,0.17331000000000002,3.1059999999999996e-06,0.9487,0.8619,0.275,-4.950200000000001,0.1261,1466121600.0
705,you're better than this,pile,6.0,2015-03-05,7.4,0.0,paul thompson,2015-03-02,1rhRbObNIBv3go6twKKfb5,220838.9,14.4,0.30260000000000004,0.075326062,0.5941,0.4150506,0.16741,-11.3941,0.0485,1425340800.0
706,you're nothing,iceage,8.0,2013-02-22,8.6,1.0,brandon stosuy,2013-02-18,0aUW20pZCgBPGgxUucUIbE,141968.08333333334,3.25,0.19791666666666666,0.054958883333333326,0.7548416666666666,0.478017525,0.26648333333333335,-4.7980833333333335,0.07436666666666666,1361145600.0
707,zeros,the soft moon,4.0,2012-11-01,7.0,0.0,brandon stosuy,2012-11-02,0ftaDgVf1d3Hkod3iLkPrI,205968.4,18.0,0.48810000000000003,0.03955723,0.9199999999999999,0.8225,0.41562,-5.4155999999999995,0.09115,1351555200.0
708,zonoscope,cut copy,5.0,2011-02-08,8.6,1.0,tom breihan,2011-02-07,5SFPr07PUPCT4YSaZjYeRR,335133.0,30.181818181818183,0.5130909090909092,0.06744027272727272,0.7969999999999999,0.37025172727272726,0.31133636363636363,-5.773454545454546,0.04238181818181818,1293840000.0
709,{awayland},villagers,7.0,2013-01-17,5.5,0.0,ian cohen,2013-01-14,7Hw5WowWzfIqaurdd4ct7q,235906.72727272726,12.909090909090908,0.4938181818181819,0.4770909090909091,0.5211181818181818,0.30920991818181814,0.15287272727272727,-10.775454545454545,0.04705454545454545,1365465600.0
